title,author,date,subjects,geographic_names
"Remains of the abbey, Cupar Angus, looking north, Augt 29 1820.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian -- Ruins -- Abbeys -- Views (visual works) -- Landscapes (representations),"Europe, United Kingdom, Scotland, Angus (unitary authority)"
Abbey of Coupar in Angus from the S.E. 1783.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian -- Abbeys -- Ruins,"Europe, United Kingdom, Scotland, Angus (unitary authority)"
"Coupar Abbey, Angus, 1783.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian -- Ruins -- Abbeys -- Gatehouses -- Entrances,"Europe, United Kingdom, Scotland, Angus (unitary authority)"
"Priory of Ardchattan, looking west, Sept. 1820.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Abbey churches -- Antiquities (object genre) -- Scottish -- Priories -- Ruins -- Walls,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
"Beaulieu Priory, Ross-shire - In the South Aisle Looking North.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Highland, Beauly (inhabited place) -- Europe, United Kingdom, Scotland, Inverness (general region)"
"At Deadrig, Berwickshire, 1785.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Memorials (structures) -- Pillars -- Crosses (motifs) -- Swords -- Carvings (visual works),"Europe, United Kingdom, Scotland, Scottish Borders, Berwick (general region)"
"Restennote Priory - south view, 1785.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Views (visual works) -- South -- Priories -- Ruins -- Steeples,"Europe, United Kingdom, Scotland, Angus (unitary authority) -- Europe, United Kingdom, Scotland, Angus (unitary authority)"
"Blantyre Priory, from the South, 13 Oct. 1800.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Priories -- Scottish -- Shrubs,"Europe, United Kingdom, Scotland, South Lanarkshire, Lanark (general region)"
"Pluscarden Priory, S.E. view, Aug. 1815.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Priories -- Antiquities (object genre) -- Scottish -- Ruins -- Southeast,"Europe, United Kingdom, Scotland, Moray (unitary authority)"
Ground plan of the Abbey of Cupar in Angus.,"Mitchell, John, artist in Coupar Angus -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Ground plans -- Abbeys -- Sections (orthographic projections),"Europe, United Kingdom, Scotland, Angus (unitary authority)"
"Stone font of Canonbie or Canonby Priory, Dumfriesshire.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Stone (rock) -- Carvings (visual works) -- Holy water stoups,"Europe, United Kingdom, Scotland, Dumfries and Galloway, Dumfries (former administrative division)"
Col. Ch. Kilmund. N.E. view.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Reduced Abberbrothick Abbey - 1790 Angusshire.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Ruins -- Abbeys -- Naves -- Men (male humans) -- Windows -- Doors -- Costume (mode of fashion) -- Georgian (British Renaissance-Baroque style) -- Women (female humans),"Europe, United Kingdom, Scotland, Angus (unitary authority)"
"Three decorative slabs from Saddell Abbey, Argyllshire.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Armor (protective wear) -- Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Pluscarden Priory.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Drawings (visual works) -- Copies (derivative objects) -- Motifs -- Figures (representations) -- Stars -- Carvings (visual works),"Europe, United Kingdom, Scotland, Moray (unitary authority)"
Monuments at Ardchattan 23d Sept 1820.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
"Monuments at Ardchatten, Sept 1820.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Monuments -- Stone (rock) -- Latin (language) -- Inscriptions -- Warriors -- Armor (protective wear),"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Sadael Abbey - west view.,"Cistercians -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Ruins -- Scottish -- Cistercian,"Europe, United Kingdom, Scotland, Argyll and Bute, Kintyre (peninsula) -- Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
In the Col. Ch. Of Cullen - south side south aile.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Moray, Cullen (inhabited place) -- Europe, United Kingdom, Scotland, Aberdeenshire, Banff (general region)"
Tongland Church N.W. view 1812.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Churches (buildings) -- Exterior views,"Europe, United Kingdom, Scotland, Dumfries and Galloway, Kirkcudbright (general region)"
Kinloss Abbey from the east.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian -- Abbeys -- Ruins -- Pillars -- Memorials (structures),"Europe, United Kingdom, Scotland, Moray (unitary authority)"
"Drawings and notes relating to Seton Collegiate Church, East Lothian.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish -- Description -- Notes -- Coats of arms -- Arches -- Monuments,"Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
In the Chapter House & Chapel of Cross Regal Abbey.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Stone (rock) -- Carvings (visual works) -- Pillars -- Heads (representations),"Europe, United Kingdom, Scotland, South Ayrshire, Ayr (general region)"
"Drawn ground-plan and north elevation of St Clement's Church, Harris, 1790.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Elevations (orthographic projections) -- North -- Measurements (dimensions) -- Churches (buildings) -- Towers (building divisions) -- Ground plans -- Tombs -- Scales (rules),"Europe, United Kingdom, Scotland, Eilean Siar, Lewis, Isle of, Rodel (inhabited place) -- Europe, United Kingdom, Scotland, Inverness (general region)"
Ground plan of the Priory of Restenneth.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Ground plans -- Priories,"Europe, United Kingdom, Scotland, Angus (unitary authority)"
"Plan of the priory at Rowadill, Isle of Harris.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Ground plans -- Priories -- Measurements (dimensions) -- Windows -- Monuments -- Pulpits,"Europe, United Kingdom, Scotland, Eilean Siar, Lewis, Isle of, Rodel (inhabited place) -- Europe, United Kingdom, Scotland, Inverness (general region)"
"View of the Roman miltary way between the Camps of Battledykes, & Haerfauds, in the Muir of Lour.","Camden, William, 1551-1623 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Nichols, John, 1745-1826 -- Jamieson, John, 1759-1838",2005,Antiquities (object genre) -- Scottish -- Roads -- Roman (ancient style or period) -- Camps (temporary settlements) -- Plates (illustrations),"Europe, United Kingdom, Scotland, Angus (unitary authority) -- Europe, United Kingdom, Scotland, Angus (unitary authority)"
Church of Brechin.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Round towers -- Cathedrals -- Engravings (prints) -- Shrubs,"Europe, United Kingdom, Scotland, Angus (unitary authority)"
Dunglas.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Ruins -- Castles (fortifications) -- Drawings (visual works),"Europe, United Kingdom, Scotland, West Dunbartonshire, Dunbarton (general region)"
Isle of Staffa.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Engravings (prints),"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Ruins of the College and Cathedral in Icolmkill.,"Scott, Robert, 1777-1841 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Engravings (prints),"Europe, United Kingdom, Scotland, Argyll and Bute, Iona island, Iona, Abbey of (historic site) -- Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
View of the Priory Church at Haddington.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish -- Engravings (prints),"Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
"Cave of Fingal, in Staffa one of the Hebridean islands.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Engravings (prints),"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Ruins of the College and Cathedral in Icolmkill.,"Scott, Robert, 1777-1841 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Engravings (prints),"Europe, United Kingdom, Scotland, Argyll and Bute, Iona island, Iona, Abbey of (historic site) -- Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
View in perspective from the North East side of St Clement's Church at Rowadill in Harris.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Exterior views -- Interior views -- Annotations -- Churches (buildings),"Europe, United Kingdom, Scotland, Eilean Siar, Lewis, Isle of, Rodel (inhabited place) -- Europe, United Kingdom, Scotland, Inverness (general region)"
"Priory of Beaulieu, Inverness-shire, August 1815.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Ground plans -- Priories,"Europe, United Kingdom, Scotland, Inverness (general region)"
Old Church of Banff.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hay, William, draftsman",2005,Antiquities (object genre) -- Scottish -- Churches (buildings) -- Ground plans,"Europe, United Kingdom, Scotland, Aberdeenshire, Banff (general region)"
Lincluden 5 July 1807.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish -- Inscriptions -- Tombs -- East -- Angels (spirits) -- Princesses -- Countesses,"Europe, United Kingdom, Scotland, Dumfries and Galloway, Kirkcudbright (general region)"
Inscription on the monument marked A.,"Daniell, William, 1769-1837 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Inscriptions -- Tombs,"Europe, United Kingdom, Scotland, Inverness (general region)"
Inscription on monument marked B.,"Daniell, William, 1769-1837 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Inscriptions -- Monuments -- Funerary sculpture -- Transcripts,"Europe, United Kingdom, Scotland, Inverness (general region)"
Priory Church of Beaulieu in Rosshire - drawn from the East end looking West. Aug 1815.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian,"Europe, United Kingdom, Scotland, Highland, Beauly (inhabited place) -- Europe, United Kingdom, Scotland, Inverness (general region)"
S.W. view of Icolmkill.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Iona island, Iona, Abbey of (historic site) -- Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Eye draught of Kirkcudbright and parts adjacent.,"Cocking, Thomas, active approximately 1783-1791 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Towns -- Fortifications,"Europe, United Kingdom, Scotland, Dumfries and Galloway, Kirkcudbright (inhabited place) -- Europe, United Kingdom, Scotland, Dumfries and Galloway, Kirkcudbright (general region)"
"North-east view of Beauly Priory, Ross-shire.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Highland, Beauly (inhabited place) -- Europe, United Kingdom, Scotland, Inverness (general region)"
Holywood 1811.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Dumfries and Galloway, Dumfries (former administrative division)"
"Rassella near Kilmartin, Loch Crinan, Argylshire.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Notes,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
"Notes on Kinloss Abbey, Moray.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,"Antiquities (object genre) -- Scottish -- Notes -- Abbeys -- Cistercian -- What is the total number of end users and patrons (that is, FTEs) who need access to library online services?","Europe, United Kingdom, Scotland, Moray (unitary authority)"
Bird's eye view.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Monument at Arbroath.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Graveyards -- Monuments -- Monks -- Effigies -- Inscriptions -- Date marks -- Hands (animal or human components),"Europe, United Kingdom, Scotland, Angus (unitary authority)"
"No 1. Inscription on the Monument of an Ecclesiatic at Sadael Abbey in Cantyre, 17 Aug 1802.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
"Pencil rubbing of an inscription, from Saddell Abbey, Argyllshire from the Hutton Collection.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Inscription upon the Monument of an Ecclesiatic at Sadael [sic] Abbey in Argyllshire - 1802.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian,"Europe, United Kingdom, Scotland, Argyll and Bute, Argyll (general region)"
Remains of the Old Church of Abbey Saint Bathans.,"Morton, Alexander, of Dunfermline, active 1813-1817 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Churches (buildings) -- Medieval (European) -- Ruins -- Measurements (dimensions),"Europe, United Kingdom, Scotland, Scottish Borders, Berwick (general region)"
"Priory of Beaulieu, Inverness-shire, Aug 1815.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Ground plans,"Europe, United Kingdom, Scotland, Highland, Beauly (inhabited place) -- Europe, United Kingdom, Scotland, Inverness (general region)"
Collegiate Church of Biggar.,"Watson, William, Rev. -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish -- Notes,"Europe, United Kingdom, Scotland, South Lanarkshire, Lanark (general region)"
"Plan of Coldingham Priory, Berwickshire from the Hutton Collection.","Morton, Alexander, of Dunfermline, active 1813-1817 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Ruins -- Priories -- Measurements (dimensions) -- Rooms,"Europe, United Kingdom, Scotland, Scottish Borders, Berwick (general region)"
Present place of worship of Dirleton.,"Morton, Alexander, of Dunfermline, active 1813-1817 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish -- Measurements (dimensions) -- Scales (rules) -- Compasses (direction indicators) -- Handwriting,"Europe, United Kingdom, Scotland, East Lothian (unitary authority) -- Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
Old Church of Seton.,"Morton, Alexander, of Dunfermline, active 1813-1817 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Collegiate churches -- Antiquities (object genre) -- Scottish -- Compasses (direction indicators) -- Scales (rules) -- Keys (texts),"Europe, United Kingdom, Scotland, East Lothian (unitary authority)"
Abberbrothick Abbey Angusshire.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Abbeys -- Ruins -- Entrances -- Portcullises -- Views (visual works) -- West -- Towers (building divisions),"Europe, United Kingdom, Scotland, Angus (unitary authority)"
Aberdeen Cathedral - west view.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cathedrals,"Europe, United Kingdom, Scotland, Aberdeen, Aberdeen (inhabited place) -- Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
Aberdeen Cath. S.E. view.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Cathedrals -- Antiquities (object genre) -- Scottish -- Exterior views,"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
"Window in the Fransciscan Church, Aberdeen, now the church of the Marischal College.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Churches (buildings) -- Windows -- Arches -- Pillars -- Franciscan -- Measurements (dimensions) -- Notes,"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
D'Udeney Chapel.,"Grimm, Samuel Hieronymus, 1733-1794 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Ruins -- Chapels (rooms or structures) -- Sitting -- Antiquities (object genre) -- Topographical views -- Scottish -- Men (male humans) -- Grass (plant material) -- Tower houses (defensive structures) -- Castles (fortifications) -- Background,"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
Deer Abbey 1815.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Ground plans -- Annotations -- Abbeys -- Ruins,"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
Monument in the interior south wall of the cathedral of Old Aberdeen.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Logan, J., of Aberdeen, active 1819-1820",2005,Antiquities (object genre) -- Scottish -- Effigies -- Memorials (structures) -- Walls -- Niches -- Inscriptions -- Stone (rock),"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
Monument in the session room of the Cathedral of old Aberdeen.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Logan, J., of Aberdeen, active 1819-1820",2005,Antiquities (object genre) -- Scottish -- Monuments -- Arches -- Tombs -- Inscriptions -- Effigies -- Sculpture (visual work) -- Niches -- Stone (rock) -- Cathedrals,"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
In the West Church of Aberdeen.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Monuments -- Memorials (structures) -- Inscriptions -- Latin (language) -- Shields -- Churches (buildings) -- Initials (abbreviations),"Europe, United Kingdom, Scotland, Aberdeen, Aberdeen (inhabited place) -- Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
Ancient pulpit in the Session room of the Cathedral Church of Old Aberdeen.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Logan, J., of Aberdeen, active 1819-1820",2005,Antiquities (object genre) -- Scottish -- Interior views -- Cathedrals -- Pulpits -- Carvings (visual works) -- Effigies -- Miters (headgear) -- Renaissance,"Europe, United Kingdom, Scotland, Aberdeen, Aberdeen (inhabited place) -- Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
"Stone at Monimusk, Aberdeen.","Logan, James, 1794?-1872 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Memorials (structures) -- Stone (rock) -- Carvings (visual works),"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
In the Cathedral of Old Aberdeen.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Tombstones (sepulchral monuments) -- Inscriptions -- Scots (language) -- Martyrs -- Notes -- Measurements (dimensions),"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
In the West Church of Aberdeen.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Tombstones (sepulchral monuments) -- Inscriptions -- Epitaphs -- Shields -- Latin (language) -- Scots (language) -- Families -- Leaders (people) -- City councils,"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
Aberdeen.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Cityscapes (visual works) -- Scottish,"Europe, United Kingdom, Scotland, Aberdeen, Aberdeen (inhabited place) -- Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
"Effigy of Sir Robert Davidson, Provost of Aberdeen who was slain in the Battle of Harlaw, 1411.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Logan, J., of Aberdeen, active 1819-1820",2005,Antiquities (object genre) -- Scottish -- Effigies -- Knights -- Leaders (people) -- Provosts -- Armor (protective wear),"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
"Part of a Buttress with an inscription, on the south side of the remains of the south transept, of the Cathedral, Old Aberdeen.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Logan, J., of Aberdeen, active 1819-1820",2005,Antiquities (object genre) -- Scottish -- Buttresses -- Inscriptions -- Cathedrals -- Latin (language) -- Notes -- Interiors -- Scales (rules),"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
"Inscription on a stone ... near Newton, Aberdeenshire.","Irvine, H. -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Cairns -- Quartzite -- Runes -- Scottish -- Inscriptions,"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
"At the Cathedral, Abdn. 1815.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Stone (rock) -- Inscriptions -- Scots (language) -- Cathedrals -- Monuments,"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
Bishop Lichton's monument.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Logan, J., of Aberdeen, active 1819-1820",2005,Antiquities (object genre) -- Scottish -- Monuments -- Bishops (prelates) -- Cathedrals -- Effigies -- Arches -- Niches -- Exterior views -- Miters (headgear) -- Inscriptions -- Trees -- Robes (main garments) -- Notes -- Measurements (dimensions),"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
Cape stones on the garden wall of Inverugie Castle.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Cheney family -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Fragments (object portions) -- Keystones -- Capping brick -- Walls -- Coaches (carriages) -- Initials (abbreviations) -- Horseback riding -- Coach horns -- Carvings (visual works),"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
"Ceiling of the east end of St Nicholas Church, Aberdeen.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Logan, J., of Aberdeen, active 1819-1820",2005,Antiquities (object genre) -- Scottish -- Ceilings -- Apses -- Applied decoration -- Churches (buildings),"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
"Chapel of St Mary Magdalen beneath the east end of St Nicholas Aberdeen, from the south-west corner.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Logan, J., of Aberdeen, active 1819-1820",2005,Antiquities (object genre) -- Scottish -- Chapels (rooms or structures) -- Ceilings -- Arches -- Ribbed vaults -- Balustrades -- Windows -- Granite (rock),"Europe, United Kingdom, Scotland, Aberdeen, Aberdeen (inhabited place) -- Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
South view of the remains of the Abbey of Deer.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian -- Abbeys -- Ruins -- Views (visual works) -- Boundary walls,"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
"Deer Abbey, south View.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Cistercian -- Abbeys -- Ruins -- Views (visual works),"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
"Bp. Dunbar's Hospital Aberdeen, S.E. aspect.","Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Antiquities (object genre) -- Scottish -- Hospices,"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
Lintel of Bishop Dunbar's Hospital.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Logan, J., of Aberdeen, active 1819-1820",2005,Antiquities (object genre) -- Scottish -- Lintels -- Fragments (object portions) -- Inscriptions -- Hospices -- Stone (rock) -- Cathedrals,"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
Plan of the city and harbour of Aberdeen and improvements.,"Thom, Walter, 1770-1824 -- Hutton, George Henry, -1827 -- Hutton, George Henry, -1827",2005,Harbors -- Antiquities (object genre) -- Scottish -- Cities -- Civic improvement -- Plans (drawings) -- Copies (derivative objects) -- Engravings (prints),"Europe, United Kingdom, Scotland, Aberdeen, Aberdeen (inhabited place) -- Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
Plan of the pulpit.,"Hutton, George Henry, -1827 -- Hutton, George Henry, -1827 -- Logan, J., of Aberdeen, active 1819-1820",2005,Antiquities (object genre) -- Scottish -- Pulpits -- Cathedrals -- Medieval (European) -- Plans (drawings),"Europe, United Kingdom, Scotland, Aberdeen (unitary authority)"
